HYPE3	29/01/2020	V	-1	34,83
SULA11	29/01/2020	V	-1	63,52
GNDI3	29/01/2020	V	-1	70,75
BTOW3	29/01/2020	V	-1	75,07
PCAR4	29/01/2020	V	-1	85,54
BBSE3	29/01/2020	V	-2	35,65
BBSE3	29/01/2020	V	-2	35,75
BBSE3	29/01/2020	V	-18	35,62
BBSE3	29/01/2020	V	-18	35,75
USIM5	29/01/2020	V	-100	9,87
NTCO3	30/01/2020	C	1	47,59
NTCO3	30/01/2020	C	4	47,59
TIMP3	30/01/2020	C	5	16,4
SAPR4	30/01/2020	C	5	19,8
VIVA3	30/01/2020	C	5	30,67
VIVA3	30/01/2020	C	5	31,58
GOLL4	30/01/2020	C	5	33,73
GOLL4	30/01/2020	C	5	34,25
GOLL4	30/01/2020	C	5	34,4
QUAL3	30/01/2020	C	5	41,41
NTCO3	30/01/2020	C	5	46,99
NTCO3	30/01/2020	C	5	47,25
MGLU3	30/01/2020	C	5	55,47
MGLU3	30/01/2020	C	5	56,4
TRIS3	30/01/2020	C	9	15,88
AMAR3	30/01/2020	C	10	13,01
